"","title","approved","word","n","tf","idf","tf_idf"
"2019","Web3MQ - Web3 Messaging Protocol","TRUE","natively",2,0.666666666666667,4.4857009468807,2.99046729792046
"2020","DeSci.Global - Organizing/sponsoring global DeSci meetups","TRUE","sponsor",2,0.5,6.01175725037574,3.00587862518787
"2021","Funding Fusion Energy Innovation As A Public Good - FrontierDAO","TRUE","reactor",2,1,3.01602497682175,3.01602497682175
"2022","Funding Fusion Energy Innovation As A Public Good - FrontierDAO","TRUE","heating",2,1,3.01602497682175,3.01602497682175
"2023","Banking on Nature","TRUE","spearheaded",2,1,3.12138549247958,3.12138549247958
"2024","Banking on Nature","TRUE","iceland",2,1,3.12138549247958,3.12138549247958
"2025","THE CASE FOR SUBSTANTIVE FUTURES: ON-CHAIN SMART CERTIFICATIONS FOR ZERO WASTE TECHNOLOGY","TRUE","computerized",2,1,3.16684786655634,3.16684786655634
"2026","SamePage Network","TRUE","synthesizing",2,1,3.22674600813741,3.22674600813741
"2027","3 Seeds / 3 Semillas Collective","TRUE","nominated",2,1,3.27738974095616,3.27738974095616
"2028","3 Seeds / 3 Semillas Collective","TRUE","investigated",2,1,3.27738974095616,3.27738974095616
"2029","3 Seeds / 3 Semillas Collective","TRUE","intrigued",2,1,3.27738974095616,3.27738974095616
"2030","3 Seeds / 3 Semillas Collective","TRUE","differed",2,1,3.27738974095616,3.27738974095616
"2031","3 Seeds / 3 Semillas Collective","TRUE","centering",2,1,3.27738974095616,3.27738974095616
"2032","High-tech Quantum Biology: tweaking endogenous quantum degrees of freedom in biology towards theranostics","TRUE","reactive",2,1,3.29046182252351,3.29046182252351
"2033","High-tech Quantum Biology: tweaking endogenous quantum degrees of freedom in biology towards theranostics","TRUE","biophysics",2,1,3.29046182252351,3.29046182252351
"2034","Future Folklore","TRUE","impurity",2,1,3.35851528576853,3.35851528576853
"2035","MULTIVERSE HEROES","TRUE","weapons",2,0.666666666666667,5.05624580534831,3.37083053689887
"2036","A Giant Lab for Better Diagnostic Solutions for Neglected Diseases","TRUE","subvention",2,1,3.54365771890413,3.54365771890413
"2037","Newschain","TRUE","certify",2,1,3.57814389497529,3.57814389497529
"2038","Newschain","TRUE","authorship",2,1,3.57814389497529,3.57814389497529
"2039","ImpactNFTs : an on-chain resource for validating Impact.","TRUE","relating",2,1,3.72937486469922,3.72937486469922
"2040","The Explorer's Tribune","TRUE","truncated",2,1,3.77104756109979,3.77104756109979
"2041","INFINITRI: A new way of forest preservation and regeneration","TRUE","concession",2,1,3.79255376632075,3.79255376632075
"2042","Impacta Finance: Scaling Web3 Impact Initiatives","TRUE","obesity",2,1,3.83700552889158,3.83700552889158
"2043","Dexode","TRUE","syncing",2,1,3.83700552889158,3.83700552889158
"2044","Defi Biolabs is engineering cyanobacteria to produce scalable feed supplement to reduce  greenhouse gas emissions  in cattle.","TRUE","reagents",2,1,3.83700552889158,3.83700552889158
"2045","Defi Biolabs is engineering cyanobacteria to produce scalable feed supplement to reduce  greenhouse gas emissions  in cattle.","TRUE","beef",2,1,3.83700552889158,3.83700552889158
"2046","Eden Protocol","TRUE","preferably",2,1,3.93231570869591,3.93231570869591
"2047","ATX DAO: Developing grassroots DAO legislation","TRUE","practicality",2,1,3.93231570869591,3.93231570869591
"2048","Kula: Connecting Globally, Acting Locally","TRUE","laterally",2,1,4.09483463819368,4.09483463819368
"2049","TeaParty","TRUE","combating",2,1,4.21999778114769,4.21999778114769
"2050","Psychology Research & App","TRUE","respondents",2,1,4.21999778114769,4.21999778114769
"2051","Reunited DAO - Alliviate Pain Worldwide","TRUE","reunited",2,1,4.25389933282337,4.25389933282337
"2052","Monsters of Realms","TRUE","depths",2,1,4.28899065263464,4.28899065263464
"2053","WeSeed","TRUE","apartheids",2,1,4.36309862478836,4.36309862478836
"2054","""Picto Show Shuffle"", An Internet Radio Show and Workshop","TRUE","twitch",2,1,4.36309862478836,4.36309862478836
"2055","Save Pakistan -- The biggest climate crisis 33M+ displaced","TRUE","monsoon",2,1,4.40231933794164,4.40231933794164
"2056","WalliD wallet","TRUE","conformity",2,1,4.4431413324619,4.4431413324619
"2057","Telos Scouts","TRUE","scouting",2,1,4.57667272508642,4.57667272508642
"2058","sci2sci - ""GitHub for scientists"" - AI-friendly research data management and publishing platform","TRUE","reanalysis",2,1,4.78798181875363,4.78798181875363
"2059","Greatness: A Loot Podcast Series","TRUE","composing",2,1,4.78798181875363,4.78798181875363
"2060","ENS Onboarding Services at DomainsTheory.io","TRUE","technicalities",2,1,4.78798181875363,4.78798181875363
"2061","Clone.Tools - Open Source 3D Tooling for Creators","TRUE","exporting",2,1,4.78798181875363,4.78798181875363
"2062","Trust Finance","TRUE","invoicing",2,1,4.91314496170763,4.91314496170763
"2063","Forta Bots: Funding & Money Laundering Through Aztec Protocol","TRUE","severity",2,1,5.05624580534831,5.05624580534831
"2064","The DAObi Governance Project","TRUE","faction",2,1,5.13628851302184,5.13628851302184
"2065","Planet.Health: exploratory incubator for web3 and planetary health","TRUE","betterment",2,1,5.3186100698158,5.3186100698158
"2066","TEMPLE OF THE FOX","TRUE","architectural",2,1,5.54175362113001,5.54175362113001
"2067","GloriView is an NFT creation platform accessible to everyone.","TRUE","creation",3,0.0247933884297521,5.67528501375453,0.140709545795567
"2068","ByBarter Decentralized, Non-custodial P2P Service Platform for world's unbanked and underbanked to access crypto","TRUE","directly",3,0.0294117647058824,5.82943569358179,0.1714539909877
"2069","XCHG - dApps Transport Tools","TRUE","version",3,0.0379746835443038,5.54175362113001,0.210446340042912
"2070","Cambiatus: New organizations for the planet regeneration","TRUE","actions",3,0.0517241379310345,4.40231933794164,0.227706172652154
"2071","Women in Web3 Venture Builder","TRUE","called",3,0.0517241379310345,5.05624580534831,0.26152995544905
"2072","ViewsDAO","TRUE","function",3,0.0545454545454545,4.98213783319459,0.271752972719705
"2073","beoble - Pluggable Modular Web3 Social Layer","TRUE","integration",3,0.0545454545454545,5.42397058547363,0.295852941025834
"2074","$0 COST TO PLAYERS!!! P2E GAMING EQUAL OPPORTUNITY NFT LENDING DAO & ALL IN ONE NFT LENDING/MARKETPLACE DAPP","TRUE","demand",3,0.0652173913043478,4.57667272508642,0.298478655983897
"2075","Equitable, Green and Beautiful -- Making Web3.0 work in BIPOC Communities","TRUE","white",3,0.0810810810810811,4.53015270945153,0.367309679144719
"2076","DeFi Greeks SDK","TRUE","options",3,0.0714285714285714,5.54175362113001,0.395839544366429
"2077","Scholar: Crypto-Native Scientific Publishing","TRUE","publication",3,0.0967741935483871,4.84860644057006,0.469219978119684
"2078","Scopefy Protocol","TRUE","publication",3,0.0967741935483871,4.91314496170763,0.475465641455578
"2079","disCarbon - reversing climate change with web3 & open source","TRUE","offset",3,0.111111111111111,4.4431413324619,0.493682370273544
"2080","Minidomn is a launchpad for Web3-native investing DAOs.","TRUE","invest",3,0.0967741935483871,5.13628851302184,0.497060178679533
"2081","Lenstube","TRUE","permanently",3,0.103448275862069,5.13628851302184,0.53134019100226
"2082","Cambiatus: New organizations for the planet regeneration","TRUE","objectives",3,0.136363636363636,4.40231933794164,0.600316273355679
"2083","Bu Zhi DAO - Taiwan Web3 Education","TRUE","conference",3,0.125,5.54175362113001,0.692719202641251
"2084","The Floo Network","TRUE","interfaces",3,0.214285714285714,3.63221111624557,0.778330953481194
"2085","Pink Paper: Decentralized Publishing Platform","TRUE","collaborating",3,0.176470588235294,4.6767561836434,0.825309914760601
"2086","PsyDAO - Democratizing & Decentralizing Psychedelic Research","TRUE","ethical",3,0.1875,4.40231933794164,0.825434875864058
"2087","SpaceFi: A cross-chain web3 platform on Evmos and L2 zkSync","TRUE","creativity",3,0.230769230769231,3.74999415190195,0.865383265823528
"2088","TEMPLE OF THE FOX","TRUE","realms",3,0.166666666666667,5.54175362113001,0.923625603521668
"2089","zk nullifiers: New Cryptography for Sybil-Resistant Anonymity","TRUE","anonymous",3,0.1875,5.22329989001147,0.979368729377151
"2090","WalliD wallet","TRUE","sovereign",3,0.230769230769231,4.4431413324619,1.02534030749121
"2091","Dottyland Impact Self - Individual on/off-chain impact as on-chain reputation and identity","TRUE","consumer",3,0.25,4.15545926001012,1.03886481500253
"2092","Orgassign","TRUE","notion",3,0.214285714285714,4.91314496170763,1.05281677750878
"2093","My Meta Farm","TRUE","creativity",3,0.230769230769231,4.73082340491368,1.091728478057
"2094","Autonomous Web3 Carbon Offsetting, Menthol Protocol","TRUE","calculation",3,0.272727272727273,4.06584710132043,1.10886739126921
"2095","Building a Landscape of Voting Contracts","TRUE","playground",3,0.230769230769231,4.98213783319459,1.1497241153526
"2096","Madaland","TRUE","authority",3,0.25,4.78798181875363,1.19699545468841
"2097","Telos Scouts","TRUE","credibility",3,0.272727272727273,4.57667272508642,1.24818347047811
"2098","Saplings NFT","TRUE","innovations",3,0.272727272727273,4.62546288925585,1.26148987888796
"2099","tProof","TRUE","proofs",3,0.272727272727273,4.6767561836434,1.27547895917547
"2100","Plants And Pillars","TRUE","android",3,0.3,4.62546288925585,1.38763886677676
"2101","Women in Web3 Venture Builder","TRUE","facilitated",3,0.3,5.05624580534831,1.51687374160449
"2102","SimpUnion is a fixed rate lending platform with flexible terms on Ethereum.","TRUE","lend",3,0.333333333333333,4.6767561836434,1.55891872788113
"2103","Forta Agent: Money Laundering Detector for Umbra Protocol.","TRUE","receiver",3,0.3,5.22329989001147,1.56698996700344
"2104","TaterDAO brings accurate real estate data on-chain","TRUE","accurately",3,0.428571428571429,4.25389933282337,1.82309971406716
"2105","join3 - Collaboration and Social","TRUE","invitation",3,0.428571428571429,4.25389933282337,1.82309971406716
"2106","Save Pakistan -- The biggest climate crisis 33M+ displaced","TRUE","relief",3,0.428571428571429,4.40231933794164,1.88670828768928
"2107","ENS Spoofing Bot: Detect a Scam Name That Looks Like Yours","TRUE","spoofing",3,0.5,3.79255376632075,1.89627688316037
"2108","DeSci Hack Global","TRUE","encouraged",3,0.375,5.13628851302184,1.92610819238319
"2109","The DeFi Education Fund is working to make the world safe for DeFi","TRUE","sanctioning",3,0.5,3.88352554452648,1.94176277226324
"2110","Genesis Scrolls Audiobook","TRUE","fiction",3,0.5,4.40231933794164,2.20115966897082
"2111","zkMachineLearning - an end-to-end platform to bridge Web2 developers into Web3","TRUE","python",3,0.428571428571429,5.13628851302184,2.20126650558079
"2112","BlockGurus REALTOR & MLS integration","TRUE","realtor",3,0.6,4.01027725016562,2.40616635009937
"2113","The Solar Connection :  A solarpunk traveling documentary.","TRUE","italy",3,0.5,4.84860644057006,2.42430322028503
"2114","Hepta Protocol: Support donation and incentivize learning","TRUE","hypotheses",3,0.5,4.84860644057006,2.42430322028503
"2115","eth-auth | Ethereum user authentication tokens for dApps","TRUE","password",3,0.5,5.05624580534831,2.52812290267415
"2116","Psychology Research & App","TRUE","gravity",3,0.6,4.21999778114769,2.53199866868861
"2117","Rewards and Compensation - A guidebook for web3 native organisations","TRUE","considerations",3,0.6,4.40231933794164,2.64139160276499
"2118","New Atlantis: unlocking ocean biodiversity + blue carbon with DeSci & Web3","TRUE","frictions",3,1,2.73839324022347,2.73839324022347
"2119","New Atlantis: unlocking ocean biodiversity + blue carbon with DeSci & Web3","TRUE","forecasting",3,1,2.73839324022347,2.73839324022347
"2120","Funding Fusion Energy Innovation As A Public Good - FrontierDAO","TRUE","criterion",3,1,3.01602497682175,3.01602497682175
"2121","Plantiverse - Building an Interspecies Economy","TRUE","twins",3,0.75,4.21999778114769,3.16499833586077
"2122","The ReGen Games! Like the Olympics for Regeneration","TRUE","camping",3,1,3.23916852813596,3.23916852813596
"2123","The Loot Tapestry: The Eye","TRUE","depicting",3,0.75,4.32535829680552,3.24401872260414
"2124","OptiNames | ENS on Optimism","TRUE","resolver",3,0.6,5.42397058547363,3.25438235128418
"2125","Repro Grants - Fast funding for female reproductive science","TRUE","infertility",3,1,3.51032129863653,3.51032129863653
"2126","Defi Biolabs is engineering cyanobacteria to produce scalable feed supplement to reduce  greenhouse gas emissions  in cattle.","TRUE","wisconsin",3,1,3.83700552889158,3.83700552889158
"2127","WalliD wallet","TRUE","authenticate",3,1,4.4431413324619,4.4431413324619
"2128","ENS Onboarding Services at DomainsTheory.io","TRUE","consultation",3,1,4.78798181875363,4.78798181875363
"2129","NFA (Non Fungible Address)","TRUE","mapped",3,1,5.67528501375453,5.67528501375453
"2130","staker-notifier","TRUE","application",4,0.0416666666666667,6.01175725037574,0.250489885432323
"2131","Nervos.land - NFT village simulator","TRUE","version",4,0.0506329113924051,5.13628851302184,0.260065241165663
"2132","XCHG - dApps Transport Tools","TRUE","implemented",4,0.0526315789473684,5.54175362113001,0.291671243217369
"2133","Women in Web3 Venture Builder","TRUE","concept",4,0.0625,5.05624580534831,0.316015362834269
"2134","ReSci Network: Scientific Collaboration for Ecosystem Regeneration","TRUE","month",4,0.0769230769230769,4.84860644057006,0.372969726197697
"2135","REX","TRUE","supported",4,0.0754716981132075,5.3186100698158,0.401404533571004
"2136","decode.chat","TRUE","chat",4,0.0975609756097561,4.84860644057006,0.473034774689762
"2137","Stabfi - All your crypto project's finances are in one place","TRUE","completely",4,0.108108108108108,4.98213783319459,0.538609495480496
"2138","Otomee: The Metaverse Hub","TRUE","censorship",4,0.181818181818182,4.1872079583247,0.761310537877218
"2139","Otomee: The Metaverse Hub","TRUE","themes",4,0.210526315789474,4.1872079583247,0.881517464910463
"2140","decode.chat","TRUE","encrypted",4,0.210526315789474,4.84860644057006,1.02075925064633
"2141","Saving forests in Colombia with KOKO DAO","TRUE","forests",4,0.222222222222222,4.84860644057006,1.07746809790446
"2142","My Meta Farm","TRUE","fashion",4,0.235294117647059,4.73082340491368,1.11313491880322
"2143","Decentralized Science to fund Reproductive Health","TRUE","reproductive",4,0.266666666666667,4.91314496170763,1.3101719897887
"2144","ECHO - decentralized comment widget based on Arweave","TRUE","opinion",4,0.363636363636364,3.98360900308346,1.44858509203035
"2145","Open Source Medical Prize Fund for Retroactive Funding of Public Good Medicines","TRUE","patented",4,0.571428571428571,2.85902122801209,1.63372641600691
"2146","Mangrove: The operating system for carbon removal","TRUE","mangrove",4,0.4,4.6767561836434,1.87070247345736
"2147","Genesis Scrolls Audiobook","TRUE","recording",4,0.444444444444444,4.40231933794164,1.95658637241851
"2148","The Loot Tapestry: The Eye","TRUE","ethically",4,0.571428571428571,4.32535829680552,2.47163331246029
"2149","W3B - Raffle Ticket Open Protocol","TRUE","factory",4,0.5,5.05624580534831,2.52812290267415
"2150","Internet of Animals: An Open-Source Tracking Community","TRUE","ned",4,0.8,3.46231207945017,2.76984966356014
"2151","REX","TRUE","injection",4,0.571428571428571,5.3186100698158,3.03920575418046
"2152","Dexode","TRUE","bed",4,0.8,3.83700552889158,3.06960442311327
"2153","Banking on Nature","TRUE","congo",4,1,3.12138549247958,3.12138549247958
"2154","THE CASE FOR SUBSTANTIVE FUTURES: ON-CHAIN SMART CERTIFICATIONS FOR ZERO WASTE TECHNOLOGY","TRUE","incorrectly",4,1,3.16684786655634,3.16684786655634
